generator,seed,w_conf,level,delta_auc
nonlinear,14,1.4,a070,0.05228255325472286
nonlinear,14,1.4,a100,0.08885877859529612
nonlinear,14,1.4,a150,0.10906223894743594
nonlinear,14,1.4,a200,0.12550867598155757
nonlinear,14,1.4,a300,0.13568947496305095
nonlinear,14,1.6,L0_null,0.000147243580079226
nonlinear,14,1.6,L1_redundant,0.0
nonlinear,14,1.6,a025,0.007396728478817893
nonlinear,14,1.6,a045,0.02120043720789988
nonlinear,14,1.6,a070,0.05018066234484142
nonlinear,14,1.6,a100,0.07120571385496743
nonlinear,14,1.6,a150,0.08787275742499612
nonlinear,14,1.6,a200,0.09710211568420524
nonlinear,14,1.6,a300,0.11030076888285845
nonlinear,14,1.8,L0_null,0.00042793328903578676
nonlinear,14,1.8,L1_redundant,0.0
nonlinear,14,1.8,a025,0.010727036597070527
nonlinear,14,1.8,a045,0.020151972723577383
nonlinear,14,1.8,a070,0.04705323307109577
nonlinear,14,1.8,a100,0.06474891384038284
nonlinear,14,1.8,a150,0.09426966741410847
nonlinear,14,1.8,a200,0.09881360697498665
nonlinear,14,1.8,a300,0.11206763100819161
nonlinear,14,2.0,L0_null,-0.0007053071478441142
nonlinear,14,2.0,L1_redundant,0.0
nonlinear,14,2.0,a025,0.0056891097892592946
nonlinear,14,2.0,a045,0.020536301810259006
nonlinear,14,2.0,a070,0.03215392952270968
nonlinear,14,2.0,a100,0.05369928206404162
nonlinear,14,2.0,a150,0.07592837119321927
nonlinear,14,2.0,a200,0.08832830793629787
nonlinear,14,2.0,a300,0.0962077074369897
nonlinear,15,0.0,L0_null,0.007214284902393786
nonlinear,15,0.0,L1_redundant,0.0
nonlinear,15,0.0,a025,0.08054362039627572
nonlinear,15,0.0,a045,0.13760963508452617
nonlinear,15,0.0,a070,0.18742520445001742
nonlinear,15,0.0,a100,0.22493661309386936
nonlinear,15,0.0,a150,0.2667293155837923
nonlinear,15,0.0,a200,0.28397427626386285
nonlinear,15,0.0,a300,0.29599127703241246
nonlinear,15,0.2,L0_null,-0.0009131809435604099
nonlinear,15,0.2,L1_redundant,0.0
nonlinear,15,0.2,a025,0.025809836805084307
nonlinear,15,0.2,a045,0.0737091713307092
nonlinear,15,0.2,a070,0.11660559665147019
nonlinear,15,0.2,a100,0.15751448115354216
nonlinear,15,0.2,a150,0.18698851887041013
nonlinear,15,0.2,a200,0.21730225890027066
nonlinear,15,0.2,a300,0.22566098332122408
nonlinear,15,0.4,L0_null,-0.0004406033381423313
nonlinear,15,0.4,L1_redundant,0.0
nonlinear,15,0.4,a025,0.03261123618079442
nonlinear,15,0.4,a045,0.07943105975048714
nonlinear,15,0.4,a070,0.11573384077311455
nonlinear,15,0.4,a100,0.1500420960187061
nonlinear,15,0.4,a150,0.19104729822132493
nonlinear,15,0.4,a200,0.20817413678296892
nonlinear,15,0.4,a300,0.21850170994873375
nonlinear,15,0.6,L0_null,-0.0007700022357312042
nonlinear,15,0.6,L1_redundant,0.0
nonlinear,15,0.6,a025,0.013347825151141968
nonlinear,15,0.6,a045,0.04606813020589762
nonlinear,15,0.6,a070,0.07961753445259234
nonlinear,15,0.6,a100,0.12006510867183762
nonlinear,15,0.6,a150,0.15477567479703935
nonlinear,15,0.6,a200,0.16484281018343827
nonlinear,15,0.6,a300,0.182480949940648
nonlinear,15,0.8,L0_null,-0.0013912384867238448
nonlinear,15,0.8,L1_redundant,0.0
nonlinear,15,0.8,a025,0.016863766193704777
nonlinear,15,0.8,a045,0.03676476284368391
nonlinear,15,0.8,a070,0.08077780835553316
nonlinear,15,0.8,a100,0.10946183136259202
nonlinear,15,0.8,a150,0.1377841704618289
nonlinear,15,0.8,a200,0.15711343222662044
nonlinear,15,0.8,a300,0.16553667961219043
nonlinear,15,1.0,L0_null,0.0011666229164596364
nonlinear,15,1.0,L1_redundant,0.0
nonlinear,15,1.0,a025,0.008963365874027795
nonlinear,15,1.0,a045,0.03366204688130281
nonlinear,15,1.0,a070,0.06052129553991137
nonlinear,15,1.0,a100,0.09686479513754465
nonlinear,15,1.0,a150,0.11838837666799784
nonlinear,15,1.0,a200,0.1366787081087546
nonlinear,15,1.0,a300,0.15086492385436956
nonlinear,15,1.2,L0_null,-0.0003669850143643849
nonlinear,15,1.2,L1_redundant,0.0
nonlinear,15,1.2,a025,0.0060291637549498844
nonlinear,15,1.2,a045,0.02718298004503461
nonlinear,15,1.2,a070,0.0514474726298626
nonlinear,15,1.2,a100,0.06991375106762954
nonlinear,15,1.2,a150,0.09529199472008709
nonlinear,15,1.2,a200,0.11602913269663795
nonlinear,15,1.2,a300,0.12265225560990745
nonlinear,15,1.4,L0_null,-0.0010350747569339847
nonlinear,15,1.4,L1_redundant,0.0
nonlinear,15,1.4,a025,0.010686145443385753
nonlinear,15,1.4,a045,0.0235479193277075
nonlinear,15,1.4,a070,0.042127530050192874
nonlinear,15,1.4,a100,0.07691071309279796
nonlinear,15,1.4,a150,0.10365702974355062
nonlinear,15,1.4,a200,0.11012665507737873
nonlinear,15,1.4,a300,0.12639313804328556
nonlinear,15,1.6,L0_null,-0.0005508438659010961
nonlinear,15,1.6,L1_redundant,0.0
nonlinear,15,1.6,a025,0.011499325688941964
nonlinear,15,1.6,a045,0.027112405648478166
nonlinear,15,1.6,a070,0.04728526986908166
nonlinear,15,1.6,a100,0.07017200134608426
nonlinear,15,1.6,a150,0.09952331258543101
nonlinear,15,1.6,a200,0.10696344812779068
nonlinear,15,1.6,a300,0.11994476080356953
nonlinear,15,1.8,L0_null,0.0006643231403674621
nonlinear,15,1.8,L1_redundant,0.0
nonlinear,15,1.8,a025,0.003955191946215075
nonlinear,15,1.8,a045,0.021429825757023346
nonlinear,15,1.8,a070,0.03946018593947609
nonlinear,15,1.8,a100,0.05824710995026605
nonlinear,15,1.8,a150,0.07306356366033873
nonlinear,15,1.8,a200,0.09106590296026029
nonlinear,15,1.8,a300,0.09798021421394132
nonlinear,15,2.0,L0_null,-0.001588355539460684
nonlinear,15,2.0,L1_redundant,0.0
nonlinear,15,2.0,a025,0.006893843833014723
nonlinear,15,2.0,a045,0.012687174278046665
nonlinear,15,2.0,a070,0.02661469573730113
nonlinear,15,2.0,a100,0.052668669311866534
nonlinear,15,2.0,a150,0.06964971193482072
nonlinear,15,2.0,a200,0.07656133445570246
nonlinear,15,2.0,a300,0.0880376666090017
nonlinear,16,0.0,L0_null,-0.0220404938535122
nonlinear,16,0.0,L1_redundant,0.0
nonlinear,16,0.0,a025,0.0635929472297232
nonlinear,16,0.0,a045,0.10992293467104786
nonlinear,16,0.0,a070,0.15696306104094349
nonlinear,16,0.0,a100,0.1746640365956863
nonlinear,16,0.0,a150,0.2240677928835162
nonlinear,16,0.0,a200,0.2380689804423367
nonlinear,16,0.0,a300,0.2528368808781166
nonlinear,16,0.2,L0_null,-0.0021962535449524534
nonlinear,16,0.2,L1_redundant,0.0
nonlinear,16,0.2,a025,0.063333747947659
nonlinear,16,0.2,a045,0.1042961092591671
nonlinear,16,0.2,a070,0.1365381362256829
nonlinear,16,0.2,a100,0.17602791183640976
nonlinear,16,0.2,a150,0.2135474401711528
nonlinear,16,0.2,a200,0.22942347878003888
nonlinear,16,0.2,a300,0.2418559381063734
nonlinear,16,0.4,L0_null,0.0015053328991011528
nonlinear,16,0.4,L1_redundant,0.0
nonlinear,16,0.4,a025,0.03097187268571122
nonlinear,16,0.4,a045,0.06259990662937609
nonlinear,16,0.4,a070,0.10485202681264705
nonlinear,16,0.4,a100,0.14959933685383953
nonlinear,16,0.4,a150,0.1776076856635862
nonlinear,16,0.4,a200,0.19296595625106228
nonlinear,16,0.4,a300,0.2098436282694065
nonlinear,16,0.6,L0_null,-0.0028449361409536023
nonlinear,16,0.6,L1_redundant,0.0
nonlinear,16,0.6,a025,0.02365810558217185
nonlinear,16,0.6,a045,0.054449629085204454
nonlinear,16,0.6,a070,0.08463673992208676
nonlinear,16,0.6,a100,0.125142848573203
nonlinear,16,0.6,a150,0.15982373481658918
nonlinear,16,0.6,a200,0.1779960645123564
nonlinear,16,0.6,a300,0.1857284130411988
nonlinear,16,0.8,L0_null,-0.0012021525762107022
nonlinear,16,0.8,L1_redundant,0.0
nonlinear,16,0.8,a025,0.015145540680549407
nonlinear,16,0.8,a045,0.04752745862861463
nonlinear,16,0.8,a070,0.07945882043674435
nonlinear,16,0.8,a100,0.1182583701567883
nonlinear,16,0.8,a150,0.15303994834861578
nonlinear,16,0.8,a200,0.16538209834627438
nonlinear,16,0.8,a300,0.18369973502679182
nonlinear,16,1.0,L0_null,-0.0006447202320314371
nonlinear,16,1.0,L1_redundant,0.0
nonlinear,16,1.0,a025,0.011432173889827202
nonlinear,16,1.0,a045,0.034609261434022875
nonlinear,16,1.0,a070,0.060058632125155276
nonlinear,16,1.0,a100,0.08861722520484483
nonlinear,16,1.0,a150,0.11416449158980735
nonlinear,16,1.0,a200,0.13069444898825877
nonlinear,16,1.0,a300,0.14590525877868055
nonlinear,16,1.2,L0_null,-0.0009695864009839905
nonlinear,16,1.2,L1_redundant,0.0
nonlinear,16,1.2,a025,0.011809468684139235
nonlinear,16,1.2,a045,0.03306380184539315
nonlinear,16,1.2,a070,0.061513621486709136
nonlinear,16,1.2,a100,0.0894285916634181
nonlinear,16,1.2,a150,0.11871128758451022
nonlinear,16,1.2,a200,0.13003255936710412
nonlinear,16,1.2,a300,0.14460227347245347
nonlinear,16,1.4,L0_null,0.001579413538368879
nonlinear,16,1.4,L1_redundant,0.0
nonlinear,16,1.4,a025,0.007582353384592233
nonlinear,16,1.4,a045,0.019221883009196472
nonlinear,16,1.4,a070,0.04951310367355155
nonlinear,16,1.4,a100,0.07245898035077147
nonlinear,16,1.4,a150,0.09543601437258153
nonlinear,16,1.4,a200,0.11014027086788292
nonlinear,16,1.4,a300,0.12277181014121319
nonlinear,16,1.6,L0_null,-0.001212229114580854
nonlinear,16,1.6,L1_redundant,0.0
nonlinear,16,1.6,a025,0.010114560316657473
nonlinear,16,1.6,a045,0.023583996860863987
nonlinear,16,1.6,a070,0.04494200112875768
nonlinear,16,1.6,a100,0.07015243270451432
nonlinear,16,1.6,a150,0.0923936973164523
nonlinear,16,1.6,a200,0.1123237325056452
nonlinear,16,1.6,a300,0.1210843385647229
nonlinear,16,1.8,L0_null,-0.0008803725732240419
nonlinear,16,1.8,L1_redundant,0.0
nonlinear,16,1.8,a025,0.007366862429706078
nonlinear,16,1.8,a045,0.0216861182807766
nonlinear,16,1.8,a070,0.04135643835958058
nonlinear,16,1.8,a100,0.06198886519782043
nonlinear,16,1.8,a150,0.08070917343109008
nonlinear,16,1.8,a200,0.09267652963253903
nonlinear,16,1.8,a300,0.1021851269965961
nonlinear,16,2.0,L0_null,0.0010055005747172663
nonlinear,16,2.0,L1_redundant,0.0
nonlinear,16,2.0,a025,0.006300746317325467
nonlinear,16,2.0,a045,0.015521061759694588
nonlinear,16,2.0,a070,0.04559258553505774
nonlinear,16,2.0,a100,0.05936019899077993
nonlinear,16,2.0,a150,0.08129728170931527
nonlinear,16,2.0,a200,0.09488924463393356
nonlinear,16,2.0,a300,0.10481572870896472
nonlinear,17,0.0,L0_null,0.004787999999999959
nonlinear,17,0.0,L1_redundant,0.0
nonlinear,17,0.0,a025,0.08797399999999994
nonlinear,17,0.0,a045,0.13798787500000004
nonlinear,17,0.0,a070,0.16639587500000003
nonlinear,17,0.0,a100,0.20353675
nonlinear,17,0.0,a150,0.23596737499999992
nonlinear,17,0.0,a200,0.25100487499999996
nonlinear,17,0.0,a300,0.2723133749999999
nonlinear,17,0.2,L0_null,-4.079011010682532e-05
nonlinear,17,0.2,L1_redundant,0.0
nonlinear,17,0.2,a025,0.0408910451397102
nonlinear,17,0.2,a045,0.09147368174181714
nonlinear,17,0.2,a070,0.13174266194115025
nonlinear,17,0.2,a100,0.16813260984581213
nonlinear,17,0.2,a150,0.19575640373206182
nonlinear,17,0.2,a200,0.2133850445173301
nonlinear,17,0.2,a300,0.22202939561035373
nonlinear,17,0.4,L0_null,-0.0012022499999999603
nonlinear,17,0.4,L1_redundant,0.0
nonlinear,17,0.4,a025,0.02474025000000002
nonlinear,17,0.4,a045,0.06290425
nonlinear,17,0.4,a070,0.106116125
nonlinear,17,0.4,a100,0.155001375
nonlinear,17,0.4,a150,0.1865636249999999
nonlinear,17,0.4,a200,0.19897712499999998
nonlinear,17,0.4,a300,0.21565124999999996
nonlinear,17,0.6,L0_null,-5.22306096564229e-05
nonlinear,17,0.6,L1_redundant,0.0
nonlinear,17,0.6,a025,0.017188323856754062
nonlinear,17,0.6,a045,0.05867698656992626
nonlinear,17,0.6,a070,0.09562317670003317
nonlinear,17,0.6,a100,0.13047823389541358
nonlinear,17,0.6,a150,0.1708968371025894
nonlinear,17,0.6,a200,0.18709036188114692
nonlinear,17,0.6,a300,0.20355439159546507
nonlinear,17,0.8,L0_null,0.0007930083121655551
nonlinear,17,0.8,L1_redundant,0.0
nonlinear,17,0.8,a025,0.011824476930268779
nonlinear,17,0.8,a045,0.04029920593705405
nonlinear,17,0.8,a070,0.06877444320104964
nonlinear,17,0.8,a100,0.1079623447480702
nonlinear,17,0.8,a150,0.13102680281691392
nonlinear,17,0.8,a200,0.15196699987585804
nonlinear,17,0.8,a300,0.16122630266640625
nonlinear,17,1.0,L0_null,0.00022753512995965508
nonlinear,17,1.0,L1_redundant,0.0
nonlinear,17,1.0,a025,0.015793290967743956
nonlinear,17,1.0,a045,0.03780787799711516
nonlinear,17,1.0,a070,0.06647455092162358
nonlinear,17,1.0,a100,0.10187078182347253
nonlinear,17,1.0,a150,0.1264355645668478
nonlinear,17,1.0,a200,0.1470157290855102
nonlinear,17,1.0,a300,0.1569211418058254
nonlinear,17,1.2,L0_null,-0.001130385131061784
nonlinear,17,1.2,L1_redundant,0.0
nonlinear,17,1.2,a025,0.008089273524859109
nonlinear,17,1.2,a045,0.0300985185163819
nonlinear,17,1.2,a070,0.054297927809104585
nonlinear,17,1.2,a100,0.08012127420307757
nonlinear,17,1.2,a150,0.10731773723320703
nonlinear,17,1.2,a200,0.11940414839491831
nonlinear,17,1.2,a300,0.13287922706162203
nonlinear,17,1.4,L0_null,-0.0014562700229291403
nonlinear,17,1.4,L1_redundant,0.0
nonlinear,17,1.4,a025,0.005257366732799529
nonlinear,17,1.4,a045,0.023795439636823845
nonlinear,17,1.4,a070,0.053410818851293174
nonlinear,17,1.4,a100,0.08345862813972571
nonlinear,17,1.4,a150,0.09550899615038189
nonlinear,17,1.4,a200,0.10709784630013375
nonlinear,17,1.4,a300,0.12133481346704356
nonlinear,17,1.6,L0_null,-0.0010427658401850337
nonlinear,17,1.6,L1_redundant,0.0
nonlinear,17,1.6,a025,0.006859229512264919
nonlinear,17,1.6,a045,0.025765540446899493
nonlinear,17,1.6,a070,0.05082402158113386
nonlinear,17,1.6,a100,0.0669470881906461
nonlinear,17,1.6,a150,0.09219288944181026
nonlinear,17,1.6,a200,0.10807281376603017
nonlinear,17,1.6,a300,0.11558805044622267
nonlinear,17,1.8,L0_null,-0.0021650205751443385
nonlinear,17,1.8,L1_redundant,0.0
nonlinear,17,1.8,a025,0.00701333846096952
nonlinear,17,1.8,a045,0.01765941176032415
nonlinear,17,1.8,a070,0.043674631294395305
nonlinear,17,1.8,a100,0.06335589047076584
nonlinear,17,1.8,a150,0.08344596330600718
nonlinear,17,1.8,a200,0.09227446976376064
nonlinear,17,1.8,a300,0.10352151681735422
nonlinear,17,2.0,L0_null,0.0006685737969162053
nonlinear,17,2.0,L1_redundant,0.0
nonlinear,17,2.0,a025,0.0027237585728665525
nonlinear,17,2.0,a045,0.015193440223750576
nonlinear,17,2.0,a070,0.03427447597445066
nonlinear,17,2.0,a100,0.052167257731045136
nonlinear,17,2.0,a150,0.07026909466020725
nonlinear,17,2.0,a200,0.07259613926321695
nonlinear,17,2.0,a300,0.08315801940550527
nonlinear,18,0.0,L0_null,0.010605706285105987
nonlinear,18,0.0,L1_redundant,0.0
nonlinear,18,0.0,a025,0.07721880068563158
nonlinear,18,0.0,a045,0.13473207941347765
nonlinear,18,0.0,a070,0.18661050550553315
nonlinear,18,0.0,a100,0.23441718064828532
nonlinear,18,0.0,a150,0.25951268683734674
nonlinear,18,0.0,a200,0.2771057806469833
nonlinear,18,0.0,a300,0.298669723599155
nonlinear,18,0.2,L0_null,0.0018279060575736583
nonlinear,18,0.2,L1_redundant,0.0
nonlinear,18,0.2,a025,0.03598031312050831
nonlinear,18,0.2,a045,0.07768048658839166
nonlinear,18,0.2,a070,0.1320310799238371
nonlinear,18,0.2,a100,0.16572826710917166
nonlinear,18,0.2,a150,0.19582623097891716
nonlinear,18,0.2,a200,0.2198285397015598
nonlinear,18,0.2,a300,0.2366894924888091
nonlinear,18,0.4,L0_null,-0.00028850665374735573
nonlinear,18,0.4,L1_redundant,0.0
nonlinear,18,0.4,a025,0.02685841673709244
nonlinear,18,0.4,a045,0.07923865297946353
nonlinear,18,0.4,a070,0.11395950213067929
nonlinear,18,0.4,a100,0.15628620811722982
nonlinear,18,0.4,a150,0.18243325059219617
nonlinear,18,0.4,a200,0.2063700365804899
nonlinear,18,0.4,a300,0.22378799970097474
nonlinear,18,0.6,L0_null,-0.0013341733684172352
nonlinear,18,0.6,L1_redundant,0.0
nonlinear,18,0.6,a025,0.01139175919593216
nonlinear,18,0.6,a045,0.05971785951773345
nonlinear,18,0.6,a070,0.09338976492369366
nonlinear,18,0.6,a100,0.1287648252403839
nonlinear,18,0.6,a150,0.16178960914535168
nonlinear,18,0.6,a200,0.18642302654458454
nonlinear,18,0.6,a300,0.199331141405781
nonlinear,18,0.8,L0_null,-0.002633030658900748
nonlinear,18,0.8,L1_redundant,0.0
nonlinear,18,0.8,a025,0.012526637719123213
nonlinear,18,0.8,a045,0.045568753298965925
nonlinear,18,0.8,a070,0.08203019875332784
nonlinear,18,0.8,a100,0.12263409861192431
nonlinear,18,0.8,a150,0.15293726565669896
nonlinear,18,0.8,a200,0.16113718947103617
nonlinear,18,0.8,a300,0.18524585293910834
nonlinear,18,1.0,L0_null,0.0013291689712944255
nonlinear,18,1.0,L1_redundant,0.0
nonlinear,18,1.0,a025,0.011486690274070344
nonlinear,18,1.0,a045,0.03653072870323604
nonlinear,18,1.0,a070,0.0628667364067046
nonlinear,18,1.0,a100,0.09664293401149504
nonlinear,18,1.0,a150,0.12282513286679653
nonlinear,18,1.0,a200,0.13255967983711292
nonlinear,18,1.0,a300,0.14663807425310016
nonlinear,18,1.2,L0_null,-0.0005754017612815687
nonlinear,18,1.2,L1_redundant,0.0
nonlinear,18,1.2,a025,0.0024057167023237014
nonlinear,18,1.2,a045,0.03560898552166769
nonlinear,18,1.2,a070,0.05339220856759053
nonlinear,18,1.2,a100,0.08396835663465851
nonlinear,18,1.2,a150,0.10510012935966961
nonlinear,18,1.2,a200,0.1259325090800537
nonlinear,18,1.2,a300,0.13759764167371513
nonlinear,18,1.4,L0_null,-0.0009327630485085336
nonlinear,18,1.4,L1_redundant,0.0
nonlinear,18,1.4,a025,0.008935566972549713
nonlinear,18,1.4,a045,0.029655704123403792
nonlinear,18,1.4,a070,0.05672574249453821
nonlinear,18,1.4,a100,0.08058576868302847
nonlinear,18,1.4,a150,0.1086857407464683
nonlinear,18,1.4,a200,0.12656113216822895
nonlinear,18,1.4,a300,0.1362237258906297
nonlinear,18,1.6,L0_null,-0.0007778243652458716
nonlinear,18,1.6,L1_redundant,0.0
nonlinear,18,1.6,a025,0.010599704946036126
nonlinear,18,1.6,a045,0.02531625126174375
nonlinear,18,1.6,a070,0.05732755648730481
nonlinear,18,1.6,a100,0.07084661852628293
nonlinear,18,1.6,a150,0.0986629396692289
nonlinear,18,1.6,a200,0.10452078577529289
nonlinear,18,1.6,a300,0.11684671170121896
nonlinear,18,1.8,L0_null,-0.0017681710831838338
nonlinear,18,1.8,L1_redundant,0.0
nonlinear,18,1.8,a025,0.005554041008956179
nonlinear,18,1.8,a045,0.022013314106040016
nonlinear,18,1.8,a070,0.04315266033834475
nonlinear,18,1.8,a100,0.06002520602799477
nonlinear,18,1.8,a150,0.08621419959439947
nonlinear,18,1.8,a200,0.09357427535152385
nonlinear,18,1.8,a300,0.10568965500118188
nonlinear,18,2.0,L0_null,-0.0006386399171970369
nonlinear,18,2.0,L1_redundant,0.0
nonlinear,18,2.0,a025,0.008609751971475399
nonlinear,18,2.0,a045,0.019778818376012697
nonlinear,18,2.0,a070,0.03663483310276894
nonlinear,18,2.0,a100,0.055773134680950354
nonlinear,18,2.0,a150,0.07202066470603541
nonlinear,18,2.0,a200,0.0876444447336231
nonlinear,18,2.0,a300,0.09821090732914373
nonlinear,19,0.0,L0_null,-0.0012505653550429208
nonlinear,19,0.0,L1_redundant,0.0
nonlinear,19,0.0,a025,0.07501080456304332
nonlinear,19,0.0,a045,0.12868309965324887
nonlinear,19,0.0,a070,0.17836989295944516
nonlinear,19,0.0,a100,0.21620609075832964
nonlinear,19,0.0,a150,0.2549898236092265
nonlinear,19,0.0,a200,0.26646401829237654
nonlinear,19,0.0,a300,0.28530340720639236
nonlinear,19,0.2,L0_null,-0.0029294046829031473
nonlinear,19,0.2,L1_redundant,0.0
nonlinear,19,0.2,a025,0.04360117641172179
nonlinear,19,0.2,a045,0.08395870428933372
nonlinear,19,0.2,a070,0.1448774082551998
nonlinear,19,0.2,a100,0.17198008752834748
nonlinear,19,0.2,a150,0.20287492058614376
nonlinear,19,0.2,a200,0.2299582676078904
nonlinear,19,0.2,a300,0.2475895335949041
nonlinear,19,0.4,L0_null,-0.004874130842011604
nonlinear,19,0.4,L1_redundant,0.0
nonlinear,19,0.4,a025,0.03353215983775726
nonlinear,19,0.4,a045,0.07773556562738126
nonlinear,19,0.4,a070,0.10722554550577856
nonlinear,19,0.4,a100,0.1520940903209932
nonlinear,19,0.4,a150,0.1821184882604141
nonlinear,19,0.4,a200,0.20301920779622817
nonlinear,19,0.4,a300,0.22120256838169927
nonlinear,19,0.6,L0_null,0.0003808133830456306
nonlinear,19,0.6,L1_redundant,0.0
nonlinear,19,0.6,a025,0.011483025902668809
nonlinear,19,0.6,a045,0.056656568877551106
nonlinear,19,0.6,a070,0.08737220368916798
nonlinear,19,0.6,a100,0.12015870290423858
nonlinear,19,0.6,a150,0.1466596350078493
nonlinear,19,0.6,a200,0.1659436322605965
nonlinear,19,0.6,a300,0.1798200794740974
nonlinear,19,0.8,L0_null,-0.001999780849349597
nonlinear,19,0.8,L1_redundant,0.0
nonlinear,19,0.8,a025,0.0044829895838619516
nonlinear,19,0.8,a045,0.044994570474074735
nonlinear,19,0.8,a070,0.06604175904423382
nonlinear,19,0.8,a100,0.093920514133908
nonlinear,19,0.8,a150,0.11966660180239563
nonlinear,19,0.8,a200,0.13830562639999933
nonlinear,19,0.8,a300,0.15301527235701262
nonlinear,19,1.0,L0_null,-0.0011416479092780651
nonlinear,19,1.0,L1_redundant,0.0
nonlinear,19,1.0,a025,0.011936392057339207
nonlinear,19,1.0,a045,0.035049981554079124
nonlinear,19,1.0,a070,0.05933886988280923
nonlinear,19,1.0,a100,0.09485338317809011
nonlinear,19,1.0,a150,0.12907984842432352
nonlinear,19,1.0,a200,0.14676247701089418
nonlinear,19,1.0,a300,0.15917184458339972
nonlinear,19,1.2,L0_null,-0.0006590347583507183
nonlinear,19,1.2,L1_redundant,0.0
nonlinear,19,1.2,a025,0.01557343501677999
nonlinear,19,1.2,a045,0.030978621749941593
nonlinear,19,1.2,a070,0.05303609636065265
nonlinear,19,1.2,a100,0.08926967283560416
nonlinear,19,1.2,a150,0.11459627391119687
nonlinear,19,1.2,a200,0.1315853624491765
nonlinear,19,1.2,a300,0.14495113072816856
nonlinear,19,1.4,L0_null,-0.0011436646495166514
nonlinear,19,1.4,L1_redundant,0.0
nonlinear,19,1.4,a025,0.010172911410984975
nonlinear,19,1.4,a045,0.026678352523800575
nonlinear,19,1.4,a070,0.05553869188628413
nonlinear,19,1.4,a100,0.08132363051057145
nonlinear,19,1.4,a150,0.10941749114199717
nonlinear,19,1.4,a200,0.1256599505439615
nonlinear,19,1.4,a300,0.13476932747076742
nonlinear,19,1.6,L0_null,-0.0015313250202015904
nonlinear,19,1.6,L1_redundant,0.0
nonlinear,19,1.6,a025,0.010178289630226711
nonlinear,19,1.6,a045,0.02891240833283837
nonlinear,19,1.6,a070,0.048473442546359324
nonlinear,19,1.6,a100,0.06706310832196416
nonlinear,19,1.6,a150,0.1001430765943978
nonlinear,19,1.6,a200,0.10855122889762825
nonlinear,19,1.6,a300,0.11930497435123599
nonlinear,19,1.8,L0_null,-0.0018734908111122106
nonlinear,19,1.8,L1_redundant,0.0
nonlinear,19,1.8,a025,0.011234379473061606
nonlinear,19,1.8,a045,0.02248127035659142
nonlinear,19,1.8,a070,0.047701548602927524
nonlinear,19,1.8,a100,0.06799344600292023
nonlinear,19,1.8,a150,0.08954837648345382
nonlinear,19,1.8,a200,0.10666733063854894
nonlinear,19,1.8,a300,0.11402763237908431
nonlinear,19,2.0,L0_null,-5.088642286954492e-05
nonlinear,19,2.0,L1_redundant,0.0
nonlinear,19,2.0,a025,0.007117272974258015
nonlinear,19,2.0,a045,0.02427927759648274
nonlinear,19,2.0,a070,0.03879717404112293
nonlinear,19,2.0,a100,0.057442331720150897
nonlinear,19,2.0,a150,0.0768820622753007
nonlinear,19,2.0,a200,0.0899231354376896
nonlinear,19,2.0,a300,0.09991052677500822
nonlinear,2,0.0,L0_null,0.0026078319540985273
nonlinear,2,0.0,L1_redundant,0.0
nonlinear,2,0.0,a025,0.05765380948524734
nonlinear,2,0.0,a045,0.1100432053162933
nonlinear,2,0.0,a070,0.15284448868285516
nonlinear,2,0.0,a100,0.19248020574007463
nonlinear,2,0.0,a150,0.221546356847644
nonlinear,2,0.0,a200,0.24548117800252478
nonlinear,2,0.0,a300,0.26294290231022877
nonlinear,2,0.2,L0_null,-0.0015281079615111492
nonlinear,2,0.2,L1_redundant,0.0
nonlinear,2,0.2,a025,0.03313211029245722
nonlinear,2,0.2,a045,0.07893955822928767
nonlinear,2,0.2,a070,0.12684694950558129
nonlinear,2,0.2,a100,0.1567837760315849
nonlinear,2,0.2,a150,0.19953702443460453
nonlinear,2,0.2,a200,0.21901736060701393
nonlinear,2,0.2,a300,0.22728896722560987
nonlinear,2,0.4,L0_null,-0.00032627719723499204
nonlinear,2,0.4,L1_redundant,0.0
nonlinear,2,0.4,a025,0.03227963221803709
nonlinear,2,0.4,a045,0.06799200639668768
nonlinear,2,0.4,a070,0.10413005762559202
nonlinear,2,0.4,a100,0.14328582822577285
nonlinear,2,0.4,a150,0.17572941379532092
nonlinear,2,0.4,a200,0.19942029704887732
nonlinear,2,0.4,a300,0.21190970682809307
nonlinear,2,0.6,L0_null,-0.005005497068416576
nonlinear,2,0.6,L1_redundant,0.0
nonlinear,2,0.6,a025,0.013417298809845324
nonlinear,2,0.6,a045,0.056675701813541424
nonlinear,2,0.6,a070,0.09046106606940285
nonlinear,2,0.6,a100,0.1184592440346457
nonlinear,2,0.6,a150,0.16536171655272325
nonlinear,2,0.6,a200,0.17398554185823922
nonlinear,2,0.6,a300,0.19298931960830001
nonlinear,2,0.8,L0_null,-0.0025654682150524355
nonlinear,2,0.8,L1_redundant,0.0
nonlinear,2,0.8,a025,0.013354877354149641
nonlinear,2,0.8,a045,0.03223710348630027
nonlinear,2,0.8,a070,0.07630779334767124
nonlinear,2,0.8,a100,0.10950824598494724
nonlinear,2,0.8,a150,0.1308352049638073
nonlinear,2,0.8,a200,0.15073449671721428
nonlinear,2,0.8,a300,0.1683722490579348
nonlinear,2,1.0,L0_null,-0.00041235606154510496
nonlinear,2,1.0,L1_redundant,0.0
nonlinear,2,1.0,a025,0.012102876067520363
nonlinear,2,1.0,a045,0.030440039284113873
